,Gender,Married,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status,Total_Income,Loan_Income_Ratio,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Income_Group_low,Income_Group_medium,Income_Group_high,Income_Group_veryhigh
202,1,1,0,0,3992,0.0,128.0,180.0,1.0,0,3992.0,0.03206412825651302,0,0,0,1,0,0,1,0,0,1,0
203,1,1,0,0,3500,1083.0,135.0,360.0,1.0,1,4583.0,0.029456687759109753,0,1,0,0,0,0,1,0,0,1,0
204,1,1,0,0,3917,0.0,124.0,360.0,1.0,1,3917.0,0.03165688026550932,0,0,1,0,0,1,0,0,0,1,0
205,0,0,0,0,4408,0.0,120.0,360.0,1.0,1,4408.0,0.02722323049001815,1,0,0,0,0,1,0,0,0,1,0
206,0,0,1,0,3244,0.0,80.0,360.0,1.0,1,3244.0,0.02466091245376079,1,0,0,0,0,0,1,0,0,1,0
207,1,0,0,0,3975,2531.0,55.0,360.0,1.0,1,6506.0,0.008453735013833385,1,0,0,0,1,0,0,0,0,0,1
208,1,0,1,0,2479,0.0,59.0,360.0,1.0,1,2479.0,0.02379991932230738,1,0,0,0,0,0,1,0,1,0,0
209,1,0,1,0,3418,0.0,127.0,360.0,1.0,0,3418.0,0.0371562317144529,1,0,0,0,0,1,0,0,0,1,0
210,0,0,1,0,10000,0.0,214.0,360.0,1.0,0,10000.0,0.0214,1,0,0,0,0,1,0,0,0,0,1
211,1,1,1,0,3430,1250.0,128.0,360.0,0.0,0,4680.0,0.02735042735042735,0,0,0,1,0,1,0,0,0,1,0
212,1,1,1,1,7787,0.0,240.0,360.0,1.0,1,7787.0,0.030820598433286245,0,1,0,0,0,0,1,0,0,0,1
213,1,1,0,1,5703,0.0,130.0,360.0,1.0,1,5703.0,0.02279502016482553,0,0,0,1,1,0,0,0,0,0,1
214,1,1,1,0,3173,3021.0,137.0,360.0,1.0,1,6194.0,0.022118178882789795,1,0,0,0,0,0,1,0,0,0,1
215,1,1,0,0,3850,983.0,100.0,360.0,1.0,1,4833.0,0.02069108214359611,0,0,0,1,0,1,0,0,0,1,0
216,1,1,1,0,150,1800.0,135.0,360.0,1.0,0,1950.0,0.06923076923076923,1,0,0,0,1,0,0,0,1,0,0
217,1,1,1,0,3727,1775.0,131.0,360.0,1.0,1,5502.0,0.023809523809523808,1,0,0,0,0,1,0,0,0,0,1
218,1,1,1,0,5000,0.0,72.0,360.0,0.0,0,5000.0,0.0144,0,0,1,0,0,1,0,0,0,1,0
219,0,1,1,0,4283,2383.0,127.0,360.0,0.0,1,6666.0,0.019051905190519053,0,0,1,0,0,1,0,0,0,0,1
220,1,1,1,0,2221,0.0,60.0,360.0,0.0,0,2221.0,0.0270148581719946,1,0,0,0,0,0,1,0,1,0,0
221,1,1,1,0,4009,1717.0,116.0,360.0,1.0,1,5726.0,0.020258470136220747,0,0,1,0,0,1,0,0,0,0,1
222,1,0,1,0,2971,2791.0,144.0,360.0,1.0,1,5762.0,0.024991322457480043,1,0,0,0,0,1,0,0,0,0,1
223,1,1,1,0,7578,1010.0,175.0,360.0,1.0,1,8588.0,0.0203772706101537,1,0,0,0,0,1,0,0,0,0,1
224,1,1,1,0,6250,0.0,128.0,360.0,1.0,1,6250.0,0.02048,1,0,0,0,0,1,0,0,0,0,1
225,1,1,1,0,3250,0.0,170.0,360.0,1.0,0,3250.0,0.052307692307692305,1,0,0,0,1,0,0,0,0,1,0
226,1,1,0,1,4735,0.0,138.0,360.0,1.0,0,4735.0,0.02914466737064414,0,0,1,0,0,0,1,0,0,1,0
227,1,1,1,0,6250,1695.0,210.0,360.0,1.0,1,7945.0,0.02643171806167401,0,0,1,0,0,1,0,0,0,0,1
228,1,0,1,0,4758,0.0,158.0,480.0,1.0,1,4758.0,0.0332072299285414,1,0,0,0,0,1,0,0,0,1,0
229,1,0,1,1,6400,0.0,200.0,360.0,1.0,1,6400.0,0.03125,1,0,0,0,1,0,0,0,0,0,1
230,1,1,1,0,2491,2054.0,104.0,360.0,1.0,1,4545.0,0.02288228822882288,0,1,0,0,0,1,0,0,0,1,0
231,1,1,1,0,3716,0.0,42.0,180.0,1.0,1,3716.0,0.011302475780409042,1,0,0,0,1,0,0,0,0,1,0
232,1,0,0,0,3189,2598.0,120.0,360.0,1.0,1,5787.0,0.020736132711249352,1,0,0,0,1,0,0,0,0,0,1
233,0,0,1,0,8333,0.0,261.5,360.0,1.0,1,8333.0,0.03360134405376215,1,0,0,0,0,1,0,0,0,0,1
234,1,1,1,0,3155,1779.0,140.0,360.0,1.0,1,4934.0,0.02837454398054317,0,1,0,0,0,1,0,0,0,1,0
235,1,1,1,0,5500,1260.0,170.0,360.0,1.0,1,6760.0,0.02514792899408284,0,1,0,0,1,0,0,0,0,0,1
236,1,1,1,1,5746,0.0,255.0,360.0,1.0,0,5746.0,0.04437869822485207,1,0,0,0,0,0,1,0,0,0,1
237,0,0,1,1,3463,0.0,122.0,360.0,1.0,1,3463.0,0.03522956973722206,1,0,0,0,0,0,1,0,0,1,0
238,0,0,1,0,3812,0.0,112.0,360.0,1.0,1,3812.0,0.02938090241343127,0,1,0,0,1,0,0,0,0,1,0
239,1,1,1,0,3315,0.0,96.0,360.0,1.0,1,3315.0,0.02895927601809955,0,1,0,0,0,1,0,0,0,1,0
240,1,1,1,0,5819,5000.0,120.0,360.0,1.0,1,10819.0,0.01109159811442832,0,0,1,0,1,0,0,0,0,0,0
241,1,1,0,0,2510,1983.0,140.0,180.0,1.0,0,4493.0,0.031159581571333184,0,1,0,0,0,0,1,0,0,1,0
242,1,0,1,0,2965,5701.0,155.0,60.0,1.0,1,8666.0,0.017885991230094624,1,0,0,0,0,0,1,0,0,0,1
243,1,1,1,1,6250,1300.0,108.0,360.0,1.0,1,7550.0,0.014304635761589404,0,0,1,0,1,0,0,0,0,0,1
244,1,1,0,0,3406,4417.0,123.0,360.0,1.0,1,7823.0,0.01572286846478333,1,0,0,0,0,1,0,0,0,0,1
245,1,0,1,1,6050,4333.0,120.0,180.0,1.0,0,10383.0,0.011557353366079168,1,0,0,0,0,0,1,0,0,0,0
246,1,1,1,0,9703,0.0,112.0,360.0,1.0,1,9703.0,0.011542821807688343,0,0,1,0,0,0,1,0,0,0,1
247,1,1,0,0,6608,0.0,137.0,180.0,1.0,1,6608.0,0.020732445520581115,0,1,0,0,0,0,1,0,0,0,1
248,1,1,1,0,2882,1843.0,123.0,480.0,1.0,1,4725.0,0.02603174603174603,0,1,0,0,0,1,0,0,0,1,0
249,1,1,1,0,1809,1868.0,90.0,360.0,1.0,1,3677.0,0.024476475387544192,1,0,0,0,0,0,1,0,0,1,0
250,1,1,0,0,1668,3890.0,201.0,360.0,0.0,0,5558.0,0.0361640878013674,1,0,0,0,0,1,0,0,0,0,1
251,0,0,1,0,3427,0.0,138.0,360.0,1.0,0,3427.0,0.040268456375838924,0,0,1,0,0,0,1,0,0,1,0
252,1,0,0,1,2583,2167.0,104.0,360.0,1.0,1,4750.0,0.021894736842105262,1,0,0,0,1,0,0,0,0,1,0
253,1,1,0,0,2661,7101.0,261.5,180.0,1.0,1,9762.0,0.02858020897357099,0,1,0,0,0,1,0,0,0,0,1
254,1,0,1,1,16250,0.0,192.0,360.0,0.0,0,16250.0,0.011815384615384615,1,0,0,0,0,0,1,0,0,0,0
255,0,0,1,0,3083,0.0,255.0,360.0,1.0,1,3083.0,0.08271164450210834,0,0,0,1,1,0,0,0,0,1,0
256,1,0,0,0,6045,0.0,115.0,360.0,0.0,0,6045.0,0.01902398676592225,1,0,0,0,1,0,0,0,0,0,1
257,1,1,1,0,5250,0.0,94.0,360.0,1.0,0,5250.0,0.017904761904761906,0,0,0,1,0,0,1,0,0,0,1
258,1,1,1,0,14683,2100.0,261.5,360.0,1.0,0,16783.0,0.018113567300244295,1,0,0,0,1,0,0,0,0,0,0
259,1,1,0,0,4931,0.0,128.0,360.0,1.0,0,4931.0,0.02595822348408031,0,0,0,1,0,1,0,0,0,1,0
260,1,1,1,0,6083,4250.0,261.5,360.0,1.0,1,10333.0,0.03193651408109939,0,1,0,0,0,0,1,0,0,0,0
261,1,0,1,0,2060,2209.0,134.0,360.0,1.0,1,4269.0,0.03138908409463575,1,0,0,0,0,1,0,0,0,1,0
262,0,0,1,0,3481,0.0,155.0,36.0,1.0,0,3481.0,0.04452743464521689,0,1,0,0,0,1,0,0,0,1,0
263,0,0,1,0,7200,0.0,120.0,360.0,1.0,1,7200.0,0.016666666666666666,1,0,0,0,1,0,0,0,0,0,1
264,1,0,1,1,5166,0.0,128.0,360.0,1.0,1,5166.0,0.024777390631049168,1,0,0,0,0,1,0,0,0,0,1
265,1,0,1,0,4095,3447.0,151.0,360.0,1.0,1,7542.0,0.02002121453195439,1,0,0,0,1,0,0,0,0,0,1
266,1,1,1,0,4708,1387.0,150.0,360.0,1.0,1,6095.0,0.02461033634126333,0,0,1,0,0,1,0,0,0,0,1
267,1,1,1,0,4333,1811.0,160.0,360.0,0.0,1,6144.0,0.026041666666666668,0,0,0,1,0,0,1,0,0,0,1
268,0,0,1,0,3418,0.0,135.0,360.0,1.0,0,3418.0,0.03949678174370977,1,0,0,0,1,0,0,0,0,1,0
269,0,0,1,0,2876,1560.0,90.0,360.0,1.0,1,4436.0,0.02028854824165915,0,1,0,0,0,0,1,0,0,1,0
270,0,0,1,0,3237,0.0,30.0,360.0,1.0,1,3237.0,0.009267840593141797,1,0,0,0,0,0,1,0,0,1,0
271,1,1,1,0,11146,0.0,136.0,360.0,1.0,1,11146.0,0.012201686703750225,1,0,0,0,0,0,1,0,0,0,0
272,1,0,1,0,2833,1857.0,126.0,360.0,1.0,1,4690.0,0.026865671641791045,1,0,0,0,1,0,0,0,0,1,0
273,1,1,1,0,2620,2223.0,150.0,360.0,1.0,1,4843.0,0.03097253768325418,1,0,0,0,0,1,0,0,0,1,0
274,1,1,1,0,3900,0.0,90.0,360.0,1.0,1,3900.0,0.023076923076923078,0,0,1,0,0,1,0,0,0,1,0
275,1,1,1,0,2750,1842.0,115.0,360.0,1.0,1,4592.0,0.02504355400696864,0,1,0,0,0,1,0,0,0,1,0
276,1,1,1,0,3993,3274.0,207.0,360.0,1.0,1,7267.0,0.02848493188385854,1,0,0,0,0,1,0,0,0,0,1
277,1,1,1,0,3103,1300.0,80.0,360.0,1.0,1,4403.0,0.018169429934135818,1,0,0,0,0,0,1,0,0,1,0
278,1,1,1,0,14583,0.0,261.5,360.0,1.0,1,14583.0,0.02989782623602825,1,0,0,0,0,1,0,0,0,0,0
279,0,1,0,0,4100,0.0,124.0,360.0,0.0,1,4100.0,0.03024390243902439,1,0,0,0,1,0,0,0,0,1,0
280,1,0,0,1,4053,2426.0,158.0,360.0,0.0,0,6479.0,0.02438647939496836,0,1,0,0,0,0,1,0,0,0,1
281,1,1,1,0,3927,800.0,112.0,360.0,1.0,1,4727.0,0.0236936746350751,1,0,0,0,0,1,0,0,0,1,0
282,1,1,1,0,2301,985.7999878,78.0,180.0,1.0,1,3286.7999878,0.023731288879615956,0,0,1,0,0,0,1,0,0,1,0
283,0,0,1,0,1811,1666.0,54.0,360.0,1.0,1,3477.0,0.015530629853321829,1,0,0,0,0,0,1,0,0,1,0
284,1,1,1,0,20667,0.0,128.0,360.0,1.0,0,20667.0,0.006193448492766246,1,0,0,0,1,0,0,0,0,0,0
285,1,0,1,0,3158,3053.0,89.0,360.0,1.0,1,6211.0,0.014329415553051039,1,0,0,0,1,0,0,0,0,0,1
286,0,0,1,1,2600,1717.0,99.0,300.0,1.0,0,4317.0,0.022932592077831826,1,0,0,0,0,1,0,0,0,1,0
287,1,1,1,0,3704,2000.0,120.0,360.0,1.0,1,5704.0,0.021037868162692847,1,0,0,0,1,0,0,0,0,0,1
288,0,0,1,0,4124,0.0,115.0,360.0,1.0,1,4124.0,0.027885548011639186,1,0,0,0,0,1,0,0,0,1,0
289,1,0,1,0,9508,0.0,187.0,360.0,1.0,1,9508.0,0.019667648296171646,1,0,0,0,1,0,0,0,0,0,1
290,1,1,1,0,3075,2416.0,139.0,360.0,1.0,1,5491.0,0.025314150427973046,1,0,0,0,1,0,0,0,0,0,1
291,1,1,1,0,4400,0.0,127.0,360.0,0.0,0,4400.0,0.028863636363636362,0,0,1,0,0,1,0,0,0,1,0
292,1,1,1,0,3153,1560.0,134.0,360.0,1.0,1,4713.0,0.028431996605134735,0,0,1,0,0,0,1,0,0,1,0
293,0,0,1,0,5417,0.0,143.0,480.0,0.0,0,5417.0,0.026398375484585564,1,0,0,0,0,0,1,0,0,0,1
294,1,1,1,0,2383,3334.0,172.0,360.0,1.0,1,5717.0,0.03008570928808816,1,0,0,0,0,1,0,0,0,0,1
295,1,1,1,0,4416,1250.0,110.0,360.0,1.0,1,5666.0,0.01941404871161313,0,0,0,1,0,0,1,0,0,0,1
296,1,1,1,0,6875,0.0,200.0,360.0,1.0,1,6875.0,0.02909090909090909,0,1,0,0,0,1,0,0,0,0,1
297,0,1,1,0,4666,0.0,135.0,360.0,1.0,1,4666.0,0.028932704672096014,0,1,0,0,0,0,1,0,0,1,0
298,0,0,1,0,5000,2541.0,151.0,480.0,1.0,0,7541.0,0.020023869513327144,1,0,0,0,1,0,0,0,0,0,1
299,1,1,1,0,2014,2925.0,113.0,360.0,1.0,0,4939.0,0.02287912532901397,0,1,0,0,0,0,1,0,0,1,0
300,1,1,0,0,1800,2934.0,93.0,360.0,0.0,0,4734.0,0.01964512040557668,1,0,0,0,0,0,1,0,0,1,0
301,1,1,0,0,2875,1750.0,105.0,360.0,1.0,1,4625.0,0.022702702702702703,1,0,0,0,0,1,0,0,0,1,0
302,0,0,1,0,5000,0.0,132.0,360.0,1.0,1,5000.0,0.0264,1,0,0,0,1,0,0,0,0,1,0
303,1,1,1,0,1625,1803.0,96.0,360.0,1.0,1,3428.0,0.028004667444574097,0,1,0,0,0,0,1,0,0,1,0
304,1,0,1,0,4000,2500.0,140.0,360.0,1.0,1,6500.0,0.021538461538461538,1,0,0,0,1,0,0,0,0,0,1
305,1,0,0,0,2000,0.0,128.0,360.0,1.0,0,2000.0,0.064,1,0,0,0,0,0,1,0,1,0,0
306,0,0,1,0,3762,1666.0,135.0,360.0,1.0,1,5428.0,0.024871039056742816,1,0,0,0,1,0,0,0,0,0,1
307,0,0,1,0,2400,1863.0,104.0,360.0,0.0,0,4263.0,0.02439596528266479,1,0,0,0,0,0,1,0,0,1,0
308,1,0,1,0,20233,0.0,261.5,360.0,1.0,0,20233.0,0.02372361982899224,1,0,0,0,1,0,0,0,0,0,0
309,1,1,0,0,7667,0.0,185.0,360.0,1.0,1,7667.0,0.024129385678883526,0,0,1,0,1,0,0,0,0,0,1
310,0,0,1,0,2917,0.0,84.0,360.0,1.0,1,2917.0,0.028796708947548853,1,0,0,0,0,1,0,0,1,0,0
311,1,0,0,0,2927,2405.0,111.0,360.0,1.0,1,5332.0,0.020817704426106528,1,0,0,0,0,1,0,0,0,0,1
312,0,0,1,0,2507,0.0,56.0,360.0,1.0,1,2507.0,0.022337455125648185,1,0,0,0,1,0,0,0,1,0,0
313,1,1,1,1,5746,0.0,144.0,84.0,1.0,1,5746.0,0.025060911938739994,0,0,1,0,1,0,0,0,0,0,1
314,1,1,1,0,2473,1843.0,159.0,360.0,1.0,0,4316.0,0.036839666357738644,1,0,0,0,1,0,0,0,0,1,0
315,1,1,0,0,3399,1640.0,111.0,180.0,1.0,1,5039.0,0.022028180194483032,0,1,0,0,0,0,1,0,0,0,1
316,1,1,1,0,3717,0.0,120.0,360.0,1.0,1,3717.0,0.03228410008071025,0,0,1,0,0,1,0,0,0,1,0
317,1,1,1,0,2058,2134.0,88.0,360.0,1.0,1,4192.0,0.02099236641221374,1,0,0,0,0,0,1,0,0,1,0
318,0,0,1,0,3541,0.0,112.0,360.0,1.0,1,3541.0,0.031629483196837054,0,1,0,0,0,1,0,0,0,1,0
319,1,1,1,1,10000,0.0,155.0,360.0,1.0,0,10000.0,0.0155,0,1,0,0,1,0,0,0,0,0,1
320,1,1,1,0,2400,2167.0,115.0,360.0,1.0,1,4567.0,0.025180643748631486,1,0,0,0,0,1,0,0,0,1,0
321,1,1,1,0,4342,189.0,124.0,360.0,1.0,1,4531.0,0.027367027146325315,0,0,0,1,0,1,0,0,0,1,0
322,1,1,0,0,3601,1590.0,128.0,360.0,1.0,1,5191.0,0.024658062030437296,0,0,1,0,1,0,0,0,0,0,1
323,0,0,1,0,3166,2985.0,132.0,360.0,1.0,1,6151.0,0.021459925215412127,1,0,0,0,1,0,0,0,0,0,1
324,1,1,1,0,15000,0.0,261.5,360.0,1.0,1,15000.0,0.02,0,0,0,1,1,0,0,0,0,0,0
325,1,1,1,1,8666,4983.0,261.5,360.0,0.0,0,13649.0,0.027547805700051286,0,1,0,0,1,0,0,0,0,0,0
326,1,0,1,0,4917,0.0,130.0,360.0,0.0,1,4917.0,0.026438885499288182,1,0,0,0,1,0,0,0,0,1,0
327,1,1,1,1,5818,2160.0,184.0,360.0,1.0,1,7978.0,0.023063424417147156,1,0,0,0,0,1,0,0,0,0,1
328,0,1,1,0,4333,2451.0,110.0,360.0,1.0,0,6784.0,0.016214622641509434,1,0,0,0,0,0,1,0,0,0,1
329,0,0,1,0,2500,0.0,67.0,360.0,1.0,1,2500.0,0.0268,1,0,0,0,0,0,1,0,1,0,0
330,1,0,1,0,4384,1793.0,117.0,360.0,1.0,1,6177.0,0.01894123360854784,0,1,0,0,0,0,1,0,0,0,1
331,1,0,1,0,2935,0.0,98.0,360.0,1.0,1,2935.0,0.03339011925042589,1,0,0,0,0,1,0,0,1,0,0
332,1,0,1,0,2833,0.0,71.0,360.0,1.0,1,2833.0,0.025061771973173313,1,0,0,0,0,0,1,0,1,0,0
333,1,1,1,1,63337,0.0,261.5,180.0,1.0,1,63337.0,0.007736394208756335,1,0,0,0,0,0,1,0,0,0,0
334,1,1,1,1,9833,1833.0,182.0,180.0,1.0,1,11666.0,0.015600891479513115,0,1,0,0,0,0,1,0,0,0,0
335,1,1,1,1,5503,4490.0,70.0,360.0,1.0,1,9993.0,0.007004903432402682,0,1,0,0,0,1,0,0,0,0,1
336,1,1,1,1,5250,688.0,160.0,360.0,1.0,1,5938.0,0.02694509936005389,0,1,0,0,1,0,0,0,0,0,1
337,1,1,1,1,2500,4600.0,176.0,360.0,1.0,1,7100.0,0.024788732394366197,0,0,1,0,1,0,0,0,0,0,1
338,0,0,0,0,1830,0.0,128.0,360.0,0.0,0,1830.0,0.06994535519125683,0,0,0,1,0,0,1,0,1,0,0
339,0,0,1,0,4160,0.0,71.0,360.0,1.0,1,4160.0,0.01706730769230769,1,0,0,0,0,1,0,0,0,1,0
340,1,1,0,0,2647,1587.0,173.0,360.0,1.0,0,4234.0,0.040859707132735006,0,0,0,1,1,0,0,0,0,1,0
341,0,0,1,0,2378,0.0,46.0,360.0,1.0,0,2378.0,0.01934398654331371,1,0,0,0,1,0,0,0,1,0,0
342,1,1,0,0,4554,1229.0,158.0,360.0,1.0,1,5783.0,0.027321459450112398,0,1,0,0,0,0,1,0,0,0,1
343,1,1,0,0,3173,0.0,74.0,360.0,1.0,1,3173.0,0.023321777497636306,0,0,0,1,0,1,0,0,0,1,0
344,1,1,1,0,2583,2330.0,125.0,360.0,1.0,1,4913.0,0.0254427030327702,0,0,1,0,1,0,0,0,0,1,0
345,1,1,1,0,2499,2458.0,160.0,360.0,1.0,1,4957.0,0.03227758725035303,1,0,0,0,0,1,0,0,0,1,0
346,1,1,0,0,3523,3230.0,152.0,360.0,0.0,0,6753.0,0.02250851473419221,0,0,1,0,1,0,0,0,0,0,1
347,1,1,0,0,3083,2168.0,126.0,360.0,1.0,1,5251.0,0.023995429442011044,0,0,1,0,0,0,1,0,0,0,1
348,1,1,1,0,6333,4583.0,259.0,360.0,1.0,1,10916.0,0.02372663979479663,1,0,0,0,0,1,0,0,0,0,0
349,1,1,1,0,2625,6250.0,187.0,360.0,1.0,1,8875.0,0.021070422535211266,1,0,0,0,1,0,0,0,0,0,1
350,1,1,1,0,9083,0.0,228.0,360.0,1.0,1,9083.0,0.025101838599581636,1,0,0,0,0,1,0,0,0,0,1
351,1,0,1,0,8750,4167.0,261.5,360.0,1.0,0,12917.0,0.023844545947201364,1,0,0,0,1,0,0,0,0,0,0
352,1,1,1,0,2666,2083.0,95.0,360.0,1.0,1,4749.0,0.02000421141292904,0,0,0,1,1,0,0,0,0,1,0
353,0,1,1,1,5500,0.0,105.0,360.0,0.0,0,5500.0,0.019090909090909092,1,0,0,0,1,0,0,0,0,0,1
354,0,1,1,0,2423,505.0,130.0,360.0,1.0,1,2928.0,0.04439890710382514,1,0,0,0,0,1,0,0,1,0,0
355,0,0,1,0,3813,0.0,116.0,180.0,1.0,1,3813.0,0.03042223970626803,0,0,1,0,0,0,1,0,0,1,0
356,1,1,1,0,8333,3167.0,165.0,360.0,1.0,1,11500.0,0.014347826086956521,0,0,1,0,1,0,0,0,0,0,0
357,1,1,1,0,3875,0.0,67.0,360.0,1.0,0,3875.0,0.01729032258064516,0,1,0,0,0,0,1,0,0,1,0
358,1,1,0,0,3000,1666.0,100.0,480.0,0.0,0,4666.0,0.021431633090441493,1,0,0,0,0,0,1,0,0,1,0
359,1,1,1,0,5167,3167.0,200.0,360.0,1.0,1,8334.0,0.023998080153587713,0,0,0,1,0,1,0,0,0,0,1
360,0,0,1,0,4723,0.0,81.0,360.0,1.0,0,4723.0,0.017150116451408005,0,1,0,0,0,1,0,0,0,1,0
361,1,1,1,0,5000,3667.0,236.0,360.0,1.0,1,8667.0,0.027229721933771777,0,0,1,0,0,1,0,0,0,0,1
362,1,1,1,0,4750,2333.0,130.0,360.0,1.0,1,7083.0,0.01835380488493576,1,0,0,0,0,0,1,0,0,0,1
363,1,1,1,0,3013,3033.0,95.0,300.0,1.0,1,6046.0,0.0157128680119087,1,0,0,0,0,0,1,0,0,0,1
364,1,0,1,1,6822,0.0,141.0,360.0,1.0,1,6822.0,0.020668425681618294,1,0,0,0,1,0,0,0,0,0,1
365,1,0,0,0,6216,0.0,133.0,360.0,1.0,0,6216.0,0.021396396396396396,1,0,0,0,1,0,0,0,0,0,1
366,1,0,1,0,2500,0.0,96.0,480.0,1.0,0,2500.0,0.0384,1,0,0,0,0,1,0,0,1,0,0
367,1,0,1,0,5124,0.0,124.0,360.0,0.0,0,5124.0,0.02419984387197502,1,0,0,0,1,0,0,0,0,0,1
368,1,1,1,0,6325,0.0,175.0,360.0,1.0,1,6325.0,0.02766798418972332,0,1,0,0,0,1,0,0,0,0,1
369,1,1,1,0,19730,5266.0,261.5,360.0,1.0,0,24996.0,0.022803648583773404,1,0,0,0,1,0,0,0,0,0,0
370,0,0,1,1,15759,0.0,55.0,360.0,1.0,1,15759.0,0.0034900691668253063,1,0,0,0,0,1,0,0,0,0,0
371,1,1,1,0,5185,0.0,155.0,360.0,1.0,1,5185.0,0.029893924783027964,0,0,1,0,0,1,0,0,0,0,1
372,1,1,1,1,9323,7873.0,261.5,300.0,1.0,1,17196.0,0.02209816236334031,0,0,1,0,1,0,0,0,0,0,0
373,1,0,1,0,3062,1987.0,111.0,180.0,0.0,0,5049.0,0.021984551396316103,0,1,0,0,0,0,1,0,0,0,1
374,0,0,1,0,2764,1459.0,110.0,360.0,1.0,1,4223.0,0.02604783329386692,1,0,0,0,0,0,1,0,0,1,0
375,1,1,1,0,4817,923.0,120.0,180.0,1.0,1,5740.0,0.020905923344947737,1,0,0,0,0,0,1,0,0,0,1
376,1,1,1,0,8750,4996.0,130.0,360.0,1.0,1,13746.0,0.009457296668121635,0,0,0,1,1,0,0,0,0,0,0
377,1,1,1,0,4310,0.0,130.0,360.0,1.0,1,4310.0,0.030162412993039442,1,0,0,0,0,1,0,0,0,1,0
378,1,0,1,0,3069,0.0,71.0,480.0,1.0,0,3069.0,0.023134571521668295,1,0,0,0,0,0,1,0,0,1,0
379,1,1,1,0,5391,0.0,130.0,360.0,1.0,1,5391.0,0.024114264514932295,0,0,1,0,0,0,1,0,0,0,1
380,1,1,1,0,3333,2500.0,128.0,360.0,1.0,1,5833.0,0.021944111092062405,1,0,0,0,0,1,0,0,0,0,1
381,1,0,1,0,5941,4232.0,261.5,360.0,1.0,1,10173.0,0.029096628329892852,1,0,0,0,0,1,0,0,0,0,0
382,0,0,1,0,6000,0.0,156.0,360.0,1.0,1,6000.0,0.026,1,0,0,0,0,0,1,0,0,0,1
383,1,0,1,1,7167,0.0,128.0,360.0,1.0,1,7167.0,0.017859634435607646,1,0,0,0,0,0,1,0,0,0,1
384,1,1,1,0,4566,0.0,100.0,360.0,1.0,0,4566.0,0.021901007446342532,0,0,1,0,0,0,1,0,0,1,0
385,1,0,1,0,3667,0.0,113.0,180.0,1.0,1,3667.0,0.030815380419961822,0,1,0,0,0,0,1,0,0,1,0
386,1,0,0,0,2346,1600.0,132.0,360.0,1.0,1,3946.0,0.03345159655347187,1,0,0,0,0,1,0,0,0,1,0
387,1,1,0,0,3010,3136.0,128.0,360.0,0.0,0,6146.0,0.02082655385616661,1,0,0,0,0,0,1,0,0,0,1
388,1,1,1,0,2333,2417.0,136.0,360.0,1.0,1,4750.0,0.02863157894736842,1,0,0,0,0,0,1,0,0,1,0
389,1,1,1,0,5488,0.0,125.0,360.0,1.0,1,5488.0,0.022776967930029153,1,0,0,0,1,0,0,0,0,0,1
390,1,0,1,0,9167,0.0,185.0,360.0,1.0,1,9167.0,0.020181084324206393,0,0,0,1,1,0,0,0,0,0,1
391,1,1,1,0,9504,0.0,261.5,360.0,1.0,1,9504.0,0.028935185185185185,0,0,0,1,1,0,0,0,0,0,1
392,1,1,1,0,2583,2115.0,120.0,360.0,1.0,1,4698.0,0.02554278416347382,1,0,0,0,0,0,1,0,0,1,0
393,1,1,0,0,1993,1625.0,113.0,180.0,1.0,1,3618.0,0.03123272526257601,0,0,1,0,0,1,0,0,0,1,0
394,1,1,1,0,3100,1400.0,113.0,360.0,1.0,1,4500.0,0.025111111111111112,0,0,1,0,0,0,1,0,0,1,0
395,1,1,1,0,3276,484.0,135.0,360.0,0.0,1,3760.0,0.03590425531914894,0,0,1,0,0,1,0,0,0,1,0
396,0,0,1,0,3180,0.0,71.0,360.0,0.0,0,3180.0,0.02232704402515723,1,0,0,0,0,0,1,0,0,1,0
397,1,1,1,0,3033,1459.0,95.0,360.0,1.0,1,4492.0,0.021148708815672306,1,0,0,0,0,0,1,0,0,1,0
398,1,0,0,0,3902,1666.0,109.0,360.0,1.0,1,5568.0,0.019576149425287355,1,0,0,0,1,0,0,0,0,0,1
399,0,0,1,0,1500,1800.0,103.0,360.0,0.0,0,3300.0,0.031212121212121212,1,0,0,0,0,1,0,0,0,1,0
400,1,1,0,0,2889,0.0,45.0,180.0,0.0,0,2889.0,0.01557632398753894,0,0,1,0,0,0,1,0,1,0,0
401,1,0,0,0,2755,0.0,65.0,300.0,1.0,0,2755.0,0.023593466424682397,1,0,0,0,1,0,0,0,1,0,0
402,1,0,1,0,2500,20000.0,103.0,360.0,1.0,1,22500.0,0.004577777777777778,1,0,0,0,0,1,0,0,0,0,0
403,0,0,0,0,1963,0.0,53.0,360.0,1.0,1,1963.0,0.026999490575649515,1,0,0,0,0,1,0,0,1,0,0
404,0,0,1,1,7441,0.0,194.0,360.0,1.0,0,7441.0,0.026071764547775836,1,0,0,0,1,0,0,0,0,0,1
405,0,0,1,0,4547,0.0,115.0,360.0,1.0,1,4547.0,0.025291400923685946,1,0,0,0,0,1,0,0,0,1,0
406,1,1,0,0,2167,2400.0,115.0,360.0,1.0,1,4567.0,0.025180643748631486,1,0,0,0,0,0,1,0,0,1,0
